,Alternates,BlockIDs,Condition,Correct,EndTime,ExperimentVersion,HIT,Iteration,Number,OptionOrder,OptionResources,OptionTexts,PageID,PageResources,PageText,PageType,Permutation,Segment,SelectedID,SelectedPosition,SelectedText,StartTime,TrialNumber,UniqueID,Version,Violates,Wordbank,WorkerID,ReactionTime
2036,,"[u'487', u'484']",nasal,[True],1429821795508,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,"[u'singular', u'singular']","[u'200', u'201']","[[], []]","[u'nangung', u'buspang']",203,[u'static/images/stim/hourglass.png'],Which word is represented by this picture?,Lexical,1,,[u'200'],[0],[u'nangung'],1429821792969,108,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,2539
2037,,"[u'487', u'484']",,,1429821795600,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,,,,,202,[u'static/images/stim/hourglass.png'],nangung means:,,1,,,,,1429821795512,109,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,88
2038,,"[u'487', u'484']",plural,[False],1429821797555,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,"[u'plural', u'plural']","[u'361', u'360']","[[], []]","[u'semotfa', u'tubetfa']",363,[u'static/images/stim/rhino-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'361'],[0],[u'semotfa'],1429821795605,110,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'plural_words', u'plural_words']",A1SZZ9S12FYSJ6,1950
2039,,"[u'487', u'484']",,,1429821797642,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,,,,,362,[u'static/images/stim/rhino-pl.png'],tubetfa means:,,1,,,,,1429821797559,111,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,83
2040,,"[u'487', u'484']",nasal,[True],1429821800345,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,"[u'singular', u'plural']","[u'244', u'245']","[[], []]","[u'demding', u'demdimfa']",247,[u'static/images/stim/flower.png'],Which word is represented by this picture?,Number,1,,[u'244'],[0],[u'demding'],1429821797647,112,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,2698
2041,,"[u'487', u'484']",,,1429821800451,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,,,,,246,[u'static/images/stim/flower.png'],demding means: ,,1,,,,,1429821800347,113,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,104
2042,,"[u'487', u'484']",both,[True],1429821805697,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,"[u'singular', u'singular']","[u'400', u'401']","[[], []]","[u'fongem', u'labap']",403,[u'static/images/stim/jug.png'],Which word is represented by this picture?,Lexical,1,,[u'400'],[0],[u'fongem'],1429821800458,114,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,5239
2043,,"[u'487', u'484']",,,1429821805796,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,,,,,402,[u'static/images/stim/jug.png'],fongem means:,,1,,,,,1429821805700,115,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,96
2044,,"[u'487', u'484']",nasal,[True],1429821809179,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,"[u'plural', u'singular']","[u'320', u'321']","[[], []]","[u'nangumfa', u'nangung']",323,[u'static/images/stim/hourglass-pl.png'],Which word is represented by this picture?,Number,1,,[u'320'],[0],[u'nangumfa'],1429821805803,116,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,3376
2045,,"[u'487', u'484']",,,1429821809330,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,,,,,322,[u'static/images/stim/hourglass-pl.png'],nangumfa means: ,,1,,,,,1429821809182,117,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,148
2046,,"[u'487', u'484']",nasal,[True],1429821812939,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,"[u'singular', u'plural']","[u'325', u'324']","[[], []]","[u'demding', u'demdimfa']",327,[u'static/images/stim/flower-pl.png'],Which word is represented by this picture?,Number,1,,[u'324'],[1],[u'demdimfa'],1429821809338,118,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,3601
2047,,"[u'487', u'484']",,,1429821813039,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,,,,,326,[u'static/images/stim/flower-pl.png'],demdimfa means: ,,1,,,,,1429821812942,119,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,97
2048,,"[u'487', u'484']",nasal,[True],1429821819265,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,"[u'plural', u'plural']","[u'288', u'289']","[[], []]","[u'pitamfa', u'lobomfa']",291,[u'static/images/stim/racket-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'288'],[0],[u'pitamfa'],1429821813042,120,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,6223
2049,,"[u'487', u'484']",,,1429821819382,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,3,,,,,290,[u'static/images/stim/racket-pl.png'],pitamfa means:,,1,,,,,1429821819268,121,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,114
2050,,"[u'487', u'486']",nasal,[False],1429821823895,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'plural']","[u'312', u'313']","[[], []]","[u'lobomfa', u'fangumfa']",315,[u'static/images/stim/box-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'313'],[1],[u'fangumfa'],1429821819388,122,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,4507
2051,,"[u'487', u'486']",,,1429821823997,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,314,[u'static/images/stim/box-pl.png'],lobomfa means:,,1,,,,,1429821823899,123,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,98
2052,,"[u'487', u'486']",nasal,[True],1429821829866,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'singular']","[u'352', u'353']","[[], []]","[u'lobomfa', u'lobon']",355,[u'static/images/stim/box-pl.png'],Which word is represented by this picture?,Number,1,,[u'352'],[0],[u'lobomfa'],1429821824000,124,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,5866
2053,,"[u'487', u'486']",,,1429821829981,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,354,[u'static/images/stim/box-pl.png'],lobomfa means: ,,1,,,,,1429821829870,125,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,111
2054,,"[u'487', u'486']",both,[True],1429821833006,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'plural']","[u'452', u'453']","[[], []]","[u'pufsitfa', u'nimolfa']",455,[u'static/images/stim/potato-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'452'],[0],[u'pufsitfa'],1429821829986,126,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,3020
2055,,"[u'487', u'486']",,,1429821833111,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,454,[u'static/images/stim/potato-pl.png'],pufsitfa means:,,1,,,,,1429821833010,127,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,101
2056,,"[u'487', u'486']",both,[True],1429821837697,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'singular']","[u'472', u'473']","[[], []]","[u'pufsitfa', u'pufsit']",475,[u'static/images/stim/potato-pl.png'],Which word is represented by this picture?,Number,1,,[u'472'],[0],[u'pufsitfa'],1429821833116,128,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,4581
2057,,"[u'487', u'486']",,,1429821837819,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,474,[u'static/images/stim/potato-pl.png'],pufsitfa means: ,,1,,,,,1429821837700,129,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,119
2058,,"[u'487', u'486']",voice,[True],1429821843749,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'singular']","[u'25', u'24']","[[], []]","[u'lispeb', u'fetab']",27,[u'static/images/stim/hammer.png'],Which word is represented by this picture?,Lexical,1,,[u'24'],[1],[u'fetab'],1429821837825,130,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words1', u'words1']",A1SZZ9S12FYSJ6,5924
2059,,"[u'487', u'486']",,,1429821843854,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,26,[u'static/images/stim/hammer.png'],fetab means:,,1,,,,,1429821843752,131,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,102
2060,,"[u'487', u'486']",nasal,[True],1429821850594,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'plural']","[u'272', u'273']","[[], []]","[u'lobon', u'lobomfa']",275,[u'static/images/stim/box.png'],Which word is represented by this picture?,Number,1,,[u'272'],[0],[u'lobon'],1429821843858,132,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,6736
2061,,"[u'487', u'486']",,,1429821850701,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,274,[u'static/images/stim/box.png'],lobon means: ,,1,,,,,1429821850597,133,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,104
2062,,"[u'487', u'486']",both,[True],1429821856180,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'plural']","[u'461', u'460']","[[], []]","[u'fongem', u'fongemfa']",463,[u'static/images/stim/jug-pl.png'],Which word is represented by this picture?,Number,1,,[u'460'],[1],[u'fongemfa'],1429821850705,134,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,5475
2063,,"[u'487', u'486']",,,1429821856281,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,462,[u'static/images/stim/jug-pl.png'],fongemfa means: ,,1,,,,,1429821856183,135,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,98
2064,,"[u'487', u'486']",both,[True],1429821859126,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'plural']","[u'424', u'425']","[[], []]","[u'labap', u'labapfa']",427,[u'static/images/stim/flower2.png'],Which word is represented by this picture?,Number,1,,[u'424'],[0],[u'labap'],1429821856286,136,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,2840
2065,,"[u'487', u'486']",,,1429821859206,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,426,[u'static/images/stim/flower2.png'],labap means: ,,1,,,,,1429821859130,137,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,76
2066,,"[u'487', u'486']",nasal,[True],1429821861059,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'singular']","[u'233', u'232']","[[], []]","[u'sumen', u'lobon']",235,[u'static/images/stim/box.png'],Which word is represented by this picture?,Lexical,1,,[u'232'],[1],[u'lobon'],1429821859211,138,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,1848
2067,,"[u'487', u'486']",,,1429821861150,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,234,[u'static/images/stim/box.png'],lobon means:,,1,,,,,1429821861062,139,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,88
2068,,"[u'487', u'486']",nasal,[True],1429821866672,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'singular']","[u'228', u'229']","[[], []]","[u'fangun', u'buspang']",231,[u'static/images/stim/dragonfly.png'],Which word is represented by this picture?,Lexical,1,,[u'228'],[0],[u'fangun'],1429821861155,140,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,5517
2069,,"[u'487', u'486']",,,1429821866800,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,230,[u'static/images/stim/dragonfly.png'],fangun means:,,1,,,,,1429821866674,141,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,126
2070,,"[u'487', u'486']",both,[True],1429821869411,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'singular']","[u'437', u'436']","[[], []]","[u'nimolfa', u'nimol']",439,[u'static/images/stim/elephant.png'],Which word is represented by this picture?,Number,1,,[u'436'],[1],[u'nimol'],1429821866809,142,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,2602
2071,,"[u'487', u'486']",,,1429821869503,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,438,[u'static/images/stim/elephant.png'],nimol means: ,,1,,,,,1429821869414,143,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,89
2072,,"[u'487', u'486']",voice,[False],1429821873778,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'singular']","[u'32', u'33']","[[], []]","[u'sobud', u'milod']",35,[u'static/images/stim/table.png'],Which word is represented by this picture?,Lexical,1,,[u'33'],[1],[u'milod'],1429821869508,144,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words1', u'words1']",A1SZZ9S12FYSJ6,4270
2073,,"[u'487', u'486']",,,1429821873882,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,34,[u'static/images/stim/table.png'],sobud means:,,1,,,,,1429821873781,145,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,101
2074,,"[u'487', u'486']",both,[True],1429821878509,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'plural']","[u'448', u'449']","[[], []]","[u'teldusfa', u'labapfa']",451,[u'static/images/stim/owl-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'448'],[0],[u'teldusfa'],1429821873888,146,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,4621
2075,,"[u'487', u'486']",,,1429821878636,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,450,[u'static/images/stim/owl-pl.png'],teldusfa means:,,1,,,,,1429821878511,147,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,125
2076,,"[u'487', u'486']",both,[True],1429821883470,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'plural']","[u'440', u'441']","[[], []]","[u'fongemfa', u'labapfa']",443,[u'static/images/stim/jug-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'440'],[0],[u'fongemfa'],1429821878641,148,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,4829
2077,,"[u'487', u'486']",,,1429821883589,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,442,[u'static/images/stim/jug-pl.png'],fongemfa means:,,1,,,,,1429821883473,149,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,116
2078,,"[u'487', u'486']",both,[True],1429821888266,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'plural']","[u'445', u'444']","[[], []]","[u'pufsitfa', u'labapfa']",447,[u'static/images/stim/flower2-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'444'],[1],[u'labapfa'],1429821883596,150,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,4670
2079,,"[u'487', u'486']",,,1429821888367,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,446,[u'static/images/stim/flower2-pl.png'],labapfa means:,,1,,,,,1429821888269,151,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,98
2080,,"[u'487', u'486']",nasal,[True],1429821895495,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'singular']","[u'277', u'276']","[[], []]","[u'mepfimfa', u'mepfing']",279,[u'static/images/stim/egg.png'],Which word is represented by this picture?,Number,1,,[u'276'],[1],[u'mepfing'],1429821888374,152,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,7121
2081,,"[u'487', u'486']",,,1429821895626,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,278,[u'static/images/stim/egg.png'],mepfing means: ,,1,,,,,1429821895499,153,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,127
2082,,"[u'487', u'486']",nasal,[False],1429821899631,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'plural']","[u'304', u'305']","[[], []]","[u'solomfa', u'nangumfa']",307,[u'static/images/stim/deer-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'305'],[1],[u'nangumfa'],1429821895631,154,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,4000
2083,,"[u'487', u'486']",,,1429821899726,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,306,[u'static/images/stim/deer-pl.png'],solomfa means:,,1,,,,,1429821899634,155,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,92
2084,,"[u'487', u'486']",nasal,[True],1429821903823,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'singular']","[u'224', u'225']","[[], []]","[u'solon', u'pitang']",227,[u'static/images/stim/deer.png'],Which word is represented by this picture?,Lexical,1,,[u'224'],[0],[u'solon'],1429821899731,156,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,4092
2085,,"[u'487', u'486']",,,1429821903931,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,226,[u'static/images/stim/deer.png'],solon means:,,1,,,,,1429821903826,157,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,105
2086,,"[u'487', u'486']",plural,[True],1429821908335,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'plural']","[u'392', u'393']","[[], []]","[u'lotapfa', u'ditfapfa']",395,[u'static/images/stim/mushroom-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'392'],[0],[u'lotapfa'],1429821903937,158,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'plural_words', u'plural_words']",A1SZZ9S12FYSJ6,4398
2087,,"[u'487', u'486']",,,1429821908454,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,394,[u'static/images/stim/mushroom-pl.png'],lotapfa means:,,1,,,,,1429821908338,159,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,116
2088,,"[u'487', u'486']",both,[True],1429821914522,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'singular']","[u'429', u'428']","[[], []]","[u'teldusfa', u'teldus']",431,[u'static/images/stim/owl.png'],Which word is represented by this picture?,Number,1,,[u'428'],[1],[u'teldus'],1429821908458,160,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,6064
2089,,"[u'487', u'486']",,,1429821914636,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,430,[u'static/images/stim/owl.png'],teldus means: ,,1,,,,,1429821914525,161,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,111
2090,,"[u'487', u'486']",nasal,[True],1429821919002,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'plural']","[u'349', u'348']","[[], []]","[u'fangun', u'fangumfa']",351,[u'static/images/stim/dragonfly-pl.png'],Which word is represented by this picture?,Number,1,,[u'348'],[1],[u'fangumfa'],1429821914641,162,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,4361
2091,,"[u'487', u'486']",,,1429821919122,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,350,[u'static/images/stim/dragonfly-pl.png'],fangumfa means: ,,1,,,,,1429821919004,163,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,118
2092,,"[u'487', u'486']",both,[True],1429821922832,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'singular']","[u'464', u'465']","[[], []]","[u'labapfa', u'labap']",467,[u'static/images/stim/flower2-pl.png'],Which word is represented by this picture?,Number,1,,[u'464'],[0],[u'labapfa'],1429821919126,164,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,3706
2093,,"[u'487', u'486']",,,1429821922920,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,466,[u'static/images/stim/flower2-pl.png'],labapfa means: ,,1,,,,,1429821922835,165,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,85
2094,,"[u'487', u'486']",voice,[False],1429821925905,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'singular']","[u'36', u'37']","[[], []]","[u'milod', u'nemab']",39,[u'static/images/stim/ostrich.png'],Which word is represented by this picture?,Lexical,1,,[u'37'],[1],[u'nemab'],1429821922924,166,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words1', u'words1']",A1SZZ9S12FYSJ6,2981
2095,,"[u'487', u'486']",,,1429821926023,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,38,[u'static/images/stim/ostrich.png'],milod means:,,1,,,,,1429821925912,167,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,111
2096,,"[u'487', u'486']",plural,[False],1429821933591,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'plural']","[u'389', u'388']","[[], []]","[u'funepfa', u'nangipfa']",391,[u'static/images/stim/fish-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'389'],[0],[u'funepfa'],1429821926032,168,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'plural_words', u'plural_words']",A1SZZ9S12FYSJ6,7559
2097,,"[u'487', u'486']",,,1429821933704,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,390,[u'static/images/stim/fish-pl.png'],nangipfa means:,,1,,,,,1429821933597,169,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,107
2098,,"[u'487', u'486']",nasal,[True],1429821940106,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'plural', u'singular']","[u'265', u'264']","[[], []]","[u'solomfa', u'solon']",267,[u'static/images/stim/deer.png'],Which word is represented by this picture?,Number,1,,[u'264'],[1],[u'solon'],1429821933710,170,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'words2', u'words2']",A1SZZ9S12FYSJ6,6396
2099,,"[u'487', u'486']",,,1429821940270,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,,,,,266,[u'static/images/stim/deer.png'],solon means: ,,1,,,,,1429821940109,171,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,,A1SZZ9S12FYSJ6,161
2100,,"[u'487', u'486']",both,[True],1429821943349,3.0,3ATYLI1PRT2LZFN71SUHQ7YUKE0JOT,1,"[u'singular', u'singular']","[u'412', u'413']","[[], []]","[u'pufsit', u'nimol']",415,[u'static/images/stim/potato.png'],Which word is represented by this picture?,Lexical,1,,[u'412'],[0],[u'pufsit'],1429821940276,172,A1SZZ9S12FYSJ6:308Q0PEVB8DOK1XP7NV160KOQ059IU,0,,"[u'common_words', u'common_words']",A1SZZ9S12FYSJ6,3073
